generator,scenario,timepoint,Dispatch_MW
71,sc1,1,17.998772797278598
72,sc1,1,16.076110041132768
73,sc1,1,15.070752007137745
74,sc1,1,18.92057806328045
75,sc1,1,18.92057806328045
76,sc1,1,4.399999999813829
77,sc1,1,1.999999999863044
78,sc1,1,2.9999999998460916
79,sc1,1,30.55452119968796
80,sc1,1,30.55452119968796
81,sc1,1,12.299999999701225
82,sc1,1,13.393895475459926
83,sc1,1,5.712552536061008
84,sc1,1,6.999999999692231
85,sc1,1,3.6999999998306023
86,sc1,1,6.599999999719958
87,sc1,1,5.999999999756017
88,sc1,1,39.97721327780688
89,sc1,1,11.647825528603637
90,sc1,1,12.638200128746531
91,sc1,1,4.199999999885892
92,sc1,1,4.199999999885892
93,sc1,1,5.712552536874208
94,sc1,1,13.599999999637294
95,sc1,1,13.599999999638879
96,sc1,1,2.7999999998505363
97,sc1,1,9.970888987033476
98,sc1,1,9.970888987033476
99,sc1,1,12.797241926130887
100,sc1,1,12.797241926130887
101,sc1,1,0.49999999988439087
102,sc1,1,0.3999999998851915
103,sc1,1,1.1999999998774862
104,sc1,1,10.047908886755794
105,sc1,1,1.9999999998367397
106,sc1,1,1.9999999998367397
107,sc1,1,7.579680105840861e-11
108,sc1,1,7.579680105840861e-11
109,sc1,1,8.405670319339078e-11
110,sc1,1,15.79999999986943
111,sc1,1,15.79999999986943
112,sc1,1,17.49999999986059
113,sc1,1,17.49999999986059
114,sc1,1,22.129617041942765
115,sc1,1,22.129617041942765
116,sc1,1,22.129617041942765
117,sc1,1,22.905665061335
118,sc1,1,23.217700569892855
119,sc1,1,18.846394705387524
120,sc1,1,28.509694009001034
121,sc1,1,35.1387874500195
122,sc1,1,35.1387874500195
123,sc1,1,2.4999999998718567
124,sc1,1,2.4999999998718567
125,sc1,1,2.2999999998759257
126,sc1,1,2.7999999998610487
127,sc1,1,2.7999999998610487
128,sc1,1,2.7999999998610487
129,sc1,1,0.9999999998862431
130,sc1,1,0.9999999998862431
131,sc1,1,1.9999999998786537
132,sc1,1,2.199999999876849
133,sc1,1,1.9999999998786537
134,sc1,1,1.9999999998786537
135,sc1,1,2.4999999998718567
136,sc1,1,1.5999999998821093
137,sc1,1,2.9999999998385967
138,sc1,1,2.9999999998385967
139,sc1,1,5.99999999970096
140,sc1,1,1.4999999998951628
141,sc1,1,1.4999999998951628
142,sc1,1,6.890506231005979e-11
143,sc1,1,2.2999999999050114
144,sc1,1,13.73676528913505
145,sc1,1,13.595467103721838
146,sc1,1,7.34712557764349e-11
147,sc1,1,7.34712557764349e-11
148,sc1,1,7.34712557764349e-11
149,sc1,1,7.34712557764349e-11
150,sc1,1,28.822849739906324
151,sc1,1,28.822849739906324
152,sc1,1,28.822849739906324
153,sc1,1,28.822849739906324
154,sc1,1,61.494792699736074
155,sc1,1,61.494792699736074
156,sc1,1,1.4084809246128972e-10
157,sc1,1,1.4084809246128972e-10
158,sc1,1,11.29999999977052
159,sc1,1,5.455819293479063e-11
160,sc1,1,5.455819293479063e-11
161,sc1,1,8.32228629576946e-11
162,sc1,1,5.899999999789113
163,sc1,1,7.199999999729461
164,sc1,1,164.5999999999503
165,sc1,1,164.5999999999503
166,sc1,1,71.65641085419117
167,sc1,1,164.5999999999503
168,sc1,1,164.5999999999503
169,sc1,1,71.65641085419117
170,sc1,1,0.7999999998976561
171,sc1,1,0.7999999998976561
172,sc1,1,0.7999999998976561
173,sc1,1,0.7999999998976561
174,sc1,1,1.2999999999119438
175,sc1,1,1.2999999999119438
176,sc1,1,7.499999999655022
177,sc1,1,7.499999999655022
178,sc1,1,8.599999999503474
179,sc1,1,6.595715642047249
180,sc1,1,6.595715642047249
181,sc1,1,6.365372269650574e-12
182,sc1,1,3.610272444422871e-11
183,sc1,1,3.610272444422871e-11
184,sc1,1,25.399999999961743
185,sc1,1,55.099999999961746
186,sc1,1,29.200623449089324
187,sc1,1,36.88348427693856
188,sc1,1,36.88348427693856
189,sc1,1,18.715636402189954
190,sc1,1,18.715636402189954
191,sc1,1,17.040425087281605
192,sc1,1,4.999999999727225
193,sc1,1,4.999999999727225
194,sc1,1,4.799999999738689
195,sc1,1,4.3999999997589505
196,sc1,1,9.999999999496088
197,sc1,1,9.599999999548007
198,sc1,1,16.49999999870599
199,sc1,1,16.49999999870599
200,sc1,1,2.1635097131547583
201,sc1,1,89.8999999999468
202,sc1,1,14.04589045394426
203,sc1,1,43.19999999936563
204,sc1,1,43.19999999936563
205,sc1,1,3.323997688217966e-11
206,sc1,1,2.1354875821663355
207,sc1,1,3.199999999861988
208,sc1,1,10.099999999758577
209,sc1,1,1.9999999999068063
210,sc1,1,2.79999999985875
211,sc1,1,2.79999999985875
212,sc1,1,85.29999999989015
213,sc1,1,85.29999999989015
214,sc1,1,41.09153999774414
215,sc1,1,34.11133992137675
216,sc1,1,34.11133992137675
217,sc1,1,34.11133992137675
218,sc1,1,34.11133992137675
219,sc1,1,34.11133992137675
220,sc1,1,6.817146307363858e-11
221,sc1,1,126.5098166789999
222,sc1,1,51.29018912730246
223,sc1,1,51.29018912730246
224,sc1,1,51.29018912730246
225,sc1,1,51.29018912730246
226,sc1,1,51.29018912730246
227,sc1,1,51.29018912730246
228,sc1,1,6.817146307363858e-11
229,sc1,1,116.30366537700375
230,sc1,1,126.5098166789999
231,sc1,1,21.800961737367174
232,sc1,1,2.7999999998759333
233,sc1,1,2.7999999998759333
234,sc1,1,5.548665607726509e-11
235,sc1,1,5.548665607726509e-11
236,sc1,1,97.88180363155402
237,sc1,1,97.88180363133205
238,sc1,1,26.61932728952098
239,sc1,1,26.61932728952098
240,sc1,1,21.896878541026396
241,sc1,1,29.74380764270445
242,sc1,1,128.3658214846475
243,sc1,1,128.3658214846475
244,sc1,1,118.28505401565606
245,sc1,1,8.999999999731633
246,sc1,1,20.4038198617981
247,sc1,1,12.775790904941504
248,sc1,1,9.999999999689521
249,sc1,1,34.92737304752672
250,sc1,1,11.699999999723259
251,sc1,1,11.699999999723259
252,sc1,1,6.49999999972949
253,sc1,1,9.999999999693673
254,sc1,1,23.70693437884609
255,sc1,1,23.70693437884609
256,sc1,1,27.554610287140857
257,sc1,1,27.554610287140857
258,sc1,1,28.78908444128483
259,sc1,1,15.999999999676715
260,sc1,1,15.299999999782077
261,sc1,1,29.379839015791738
262,sc1,1,25.774175650740005
263,sc1,1,6.099999999752553
264,sc1,1,37.88843597861686
265,sc1,1,37.32724380528791
266,sc1,1,37.32724380528791
267,sc1,1,39.244299703697266
268,sc1,1,39.244299703697266
269,sc1,1,35.5505458015325
270,sc1,1,11.874360589612978
271,sc1,1,32.82293350767434
272,sc1,1,32.82293350767434
273,sc1,1,42.352836051213636
274,sc1,1,42.352836051213636
275,sc1,1,59.255566096339734
276,sc1,1,46.90881350224143
277,sc1,1,59.255566096339734
278,sc1,1,46.90881350224143
279,sc1,1,59.255566096339734
280,sc1,1,46.90881350224143
281,sc1,1,21.724729163958774
282,sc1,1,21.724729163958774
283,sc1,1,21.724729163958774
284,sc1,1,16.14551655798302
285,sc1,1,31.72416317418342
286,sc1,1,31.72416317418342
287,sc1,1,31.72416317418342
288,sc1,1,36.422854289270894
289,sc1,1,36.422854289270894
290,sc1,1,18.627902773138057
291,sc1,1,18.627902773138057
292,sc1,1,18.627902773138057
293,sc1,1,6.699999999696987
294,sc1,1,6.699999999696987
295,sc1,1,68.58506831829962
296,sc1,1,68.58506831829962
297,sc1,1,68.58506831829962
298,sc1,1,68.58506831829962
299,sc1,1,68.58506831829962
300,sc1,1,1.99999999986385
301,sc1,1,1.99999999986385
302,sc1,1,8.285730849412506
303,sc1,1,8.285730849412506
304,sc1,1,8.285730849412506
305,sc1,1,8.285730849412506
306,sc1,1,23.78328586423324
307,sc1,1,23.78328586423324
308,sc1,1,23.78328586423324
309,sc1,1,23.78328586423324
310,sc1,1,23.78328586423324
311,sc1,1,23.78328586423324
312,sc1,1,23.78328586423324
313,sc1,1,23.78328586423324
314,sc1,1,42.87602347544051
315,sc1,1,42.87602347544051
316,sc1,1,33.34766614637655
317,sc1,1,33.34766614637655
318,sc1,1,76.35474364249608
319,sc1,1,76.35474364249608
320,sc1,1,0.6999999999081975
321,sc1,1,0.6999999999081975
322,sc1,1,2.899999999882959
323,sc1,1,2.8999999998838635
324,sc1,1,7.8999999998256865
325,sc1,1,1.8999999999041526
326,sc1,1,3.0999999999072294
327,sc1,1,4.099999999902384
328,sc1,1,9.999999999693587
329,sc1,1,3.599999999834508
330,sc1,1,3.599999999834508
331,sc1,1,3.599999999834508
332,sc1,1,1.8999999998882244
333,sc1,1,1.8999999998882244
334,sc1,1,1.8999999998882244
335,sc1,1,2.3999999998326453
336,sc1,1,1.399999999876216
337,sc1,1,12.699999999685515
338,sc1,1,65.47095793104216
339,sc1,1,13.373554329590164
340,sc1,1,12.09999999970519
341,sc1,1,0.9999999998789508
342,sc1,1,55.0
343,sc1,1,15.243486316967019
344,sc1,1,3.865138772747621
345,sc1,1,3.865138772747621
346,sc1,1,2.2458318873292717
347,sc1,1,2.2458318873292717
348,sc1,1,2.2458318873292717
349,sc1,1,2.2458318873292717
350,sc1,1,1158.9999999999704
351,sc1,1,1164.0
352,sc1,1,66.00044192829921
353,sc1,1,66.00044192829921
354,sc1,1,24.407062390001602
355,sc1,1,24.407062390001602
356,sc1,1,9.998597345749388e-12
357,sc1,1,9.998597345749388e-12
358,sc1,1,9.998597345749388e-12
359,sc1,1,2.9999999998823714
360,sc1,1,13.999999999809264
361,sc1,1,13.999999999809264
362,sc1,1,17.999999999708212
363,sc1,1,3.3180756659528595e-11
364,sc1,1,3.3180756659528595e-11
365,sc1,1,3.3180756659528595e-11
366,sc1,1,3.3180756659528595e-11
367,sc1,1,3.3180756659528595e-11
368,sc1,1,3.3180756659528595e-11
369,sc1,1,18.32629528964836
370,sc1,1,0.9999999999122716
371,sc1,1,4.899999999845726
372,sc1,1,4.499999999874665
373,sc1,1,4.499999999874665
374,sc1,1,9.899999999808065
375,sc1,1,5.099999999894068
376,sc1,1,2.9999999998452216
377,sc1,1,0.5999999998825069
378,sc1,1,10.899999999760029
379,sc1,1,10.899999999760029
380,sc1,1,10.899999999760029
381,sc1,1,3.3999999998392414
382,sc1,1,0.9999999998958392
383,sc1,1,0.9999999998958392
384,sc1,1,0.9999999998958392
385,sc1,1,2.4999999998624736
386,sc1,1,2.4999999998624736
387,sc1,1,3.499999999837106
388,sc1,1,3.899999999921057
389,sc1,1,3.899999999921057
390,sc1,1,6.7744671842222015
391,sc1,1,53.51473182302269
392,sc1,1,8.399999999974643
393,sc1,1,8.399999999974643
394,sc1,1,8.399999999974643
395,sc1,1,8.399999999974643
396,sc1,1,8.399999999974643
397,sc1,1,8.399999999974643
398,sc1,1,24.188717773137334
399,sc1,1,2.2911951314808585e-7
400,sc1,1,11.872709498283948
401,sc1,1,11.872709498283948
402,sc1,1,4.449972669256967
403,sc1,1,33.13244382492599
404,sc1,1,42.499999999741114
405,sc1,1,10.496367400475934
406,sc1,1,55.0
407,sc1,1,55.0
408,sc1,1,4.299549167262018e-11
409,sc1,1,4.299549167262018e-11
410,sc1,1,4.299549167262018e-11
411,sc1,1,4.299549167262018e-11
412,sc1,1,4.299549167262018e-11
413,sc1,1,24.505305167115015
414,sc1,1,8.867566754185125
415,sc1,1,8.867566754185125
416,sc1,1,1.999999999867874
417,sc1,1,13.2
418,sc1,1,24.0
419,sc1,1,63.0
420,sc1,1,128.0
421,sc1,1,49.799999999868184
422,sc1,1,49.799999999868184
423,sc1,1,49.799999999868184
424,sc1,1,20.51322312148039
425,sc1,1,118.69999999995657
426,sc1,1,11.518232817794265
427,sc1,1,8.236388488818617e-12
428,sc1,1,8.236388488818617e-12
429,sc1,1,25.970527410403296
430,sc1,1,25.970527410403296
431,sc1,1,25.970527410403296
432,sc1,1,9.49999999969283
433,sc1,1,3.2999999998762197
434,sc1,1,3.2999999998762197
435,sc1,1,3.2999999998762197
436,sc1,1,3.2999999998762197
437,sc1,1,3.2999999998762197
438,sc1,1,3.2999999998762197
439,sc1,1,3.2999999998762197
440,sc1,1,3.2999999998762197
441,sc1,1,3.2999999998762197
442,sc1,1,29.48103100130764
443,sc1,1,28.924296327384386
444,sc1,1,17.4
445,sc1,1,6.201617603452163e-11
446,sc1,1,6.201617603452163e-11
447,sc1,1,6.201617603452163e-11
448,sc1,1,6.201617603452163e-11
449,sc1,1,89.99999999995703
450,sc1,1,6.934135640379115
451,sc1,1,3.4999999999364166
452,sc1,1,1.472165123240243e-11
453,sc1,1,6.533472564658995e-11
454,sc1,1,6.533472564658995e-11
455,sc1,1,6.533472564658995e-11
456,sc1,1,6.533472960564063e-11
457,sc1,1,5.999999999921014
458,sc1,1,4.499999999946079
459,sc1,1,0.9999999998802034
460,sc1,1,0.9999999998802034
461,sc1,1,5.89999999986427
462,sc1,1,5.89999999986427
463,sc1,1,1.4695947090508327e-11
464,sc1,1,45.29999999994177
465,sc1,1,10.499999999815062
466,sc1,1,4.799999999939539
467,sc1,1,3.865481690303861e-11
468,sc1,1,3.865481690303861e-11
469,sc1,1,3.865481690303861e-11
470,sc1,1,8.7
471,sc1,1,5.199999999925619
472,sc1,1,5.199999999925619
473,sc1,1,42.3999999996877
474,sc1,1,42.3999999996877
475,sc1,1,40.2999973547594
476,sc1,1,9.099999999842709
477,sc1,1,40.69999999959279
478,sc1,1,5.199999999853784
479,sc1,1,1.4913770872270827e-11
480,sc1,1,90.79999999990667
481,sc1,1,7.759223662100738
482,sc1,1,1.4983492280611222e-11
483,sc1,1,24.608867271665165
484,sc1,1,6.430030034646728e-12
485,sc1,1,6.430030034646728e-12
486,sc1,1,6.4300284444161675e-12
487,sc1,1,22.566342327695942
488,sc1,1,6.470331478373241
489,sc1,1,1.1652882533552928
490,sc1,1,1.1652882533552928
491,sc1,1,25.8584348
492,sc1,1,17.84232
493,sc1,1,44.2179235
494,sc1,1,44.2179235
495,sc1,1,44.2179235
496,sc1,1,45.2522609
497,sc1,1,45.2522609
498,sc1,1,118.9488
499,sc1,1,118.9488
500,sc1,1,13.791521700997107
501,sc1,1,6.358376079617667e-12
502,sc1,1,5.0
503,sc1,1,5.0
504,sc1,1,5.0
505,sc1,1,5.0
506,sc1,1,5.0
507,sc1,1,5.0
508,sc1,1,5.0
509,sc1,1,5.0
510,sc1,1,38.34658912250902
511,sc1,1,38.34658912250902
512,sc1,1,38.34658912250902
513,sc1,1,38.34658912250902
514,sc1,1,26.081038537052407
515,sc1,1,5.999999999915559
516,sc1,1,59.6
517,sc1,1,29.0
518,sc1,1,25.672928663217927
519,sc1,1,16.140396935852337
520,sc1,1,10.102006972087203
521,sc1,1,45.5
522,sc1,1,45.5
523,sc1,1,45.5
524,sc1,1,1.4907888953268098e-11
525,sc1,1,44.601135751163575
526,sc1,1,9.532051864782249
527,sc1,1,14.243283012259301
528,sc1,1,14.243283012259301
529,sc1,1,4.720801752188531e-9
530,sc1,1,1.099999999878931
531,sc1,1,1.0999999997455419
532,sc1,1,11.7
533,sc1,1,6.250994561622023e-12
534,sc1,1,6.250995730558387e-12
535,sc1,1,6.250995730558387e-12
536,sc1,1,6.250994839981803e-12
537,sc1,1,53.9
538,sc1,1,8.0
539,sc1,1,21.6
540,sc1,1,1.4709010015236554e-11
541,sc1,1,1.4790934015850688e-11
542,sc1,1,31.405916049933847
543,sc1,1,1.4953657219323484e-11
544,sc1,1,1.4694817873286986e-11
545,sc1,1,1.4776536427572793e-11
546,sc1,1,1.564791026041003e-11
547,sc1,1,1.5488296941330618e-11
548,sc1,1,32.2
549,sc1,1,30.0
550,sc1,1,30.0
551,sc1,1,30.0
552,sc1,1,30.0
553,sc1,1,30.0
554,sc1,1,30.0
555,sc1,1,30.0
556,sc1,1,30.0
557,sc1,1,1.7999999998662461
558,sc1,1,2.799999999936334
559,sc1,1,2.799999999936334
560,sc1,1,30.694037222760276
561,sc1,1,6.999999999786389
562,sc1,1,1.491397526184065e-11
563,sc1,1,1.491397526184065e-11
564,sc1,1,1.491397619083278e-11
565,sc1,1,5.099999999916396
566,sc1,1,5.099999999916396
567,sc1,1,4.099999999917251
568,sc1,1,0.129292174
569,sc1,1,0.387876522
570,sc1,1,0.387876522
571,sc1,1,0.129292174
572,sc1,1,0.19999999991337064
573,sc1,1,1.099999999909094
574,sc1,1,1.4999999999731322
575,sc1,1,28.332183532034612
576,sc1,1,18.29999999967152
577,sc1,1,18.29999999967152
578,sc1,1,18.29999999967152
579,sc1,1,26.072395240442788
580,sc1,1,32.37390054849066
581,sc1,1,32.37390054849066
582,sc1,1,32.37390054849066
583,sc1,1,32.37390054849066
584,sc1,1,1.3999999999135533
585,sc1,1,3.19999999984324
586,sc1,1,22.510377835677136
587,sc1,1,2.4999999998631455
588,sc1,1,2.4999999998631455
589,sc1,1,4.999999999797101
590,sc1,1,2.7999999999399265
591,sc1,1,3.2999999999392102
592,sc1,1,30.1
593,sc1,1,9.5
594,sc1,1,56.129360093673945
595,sc1,1,56.129360093673945
596,sc1,1,56.129360093673945
597,sc1,1,56.129360093673945
598,sc1,1,12.931635455092326
599,sc1,1,12.931635455092326
600,sc1,1,2.799999999858799
601,sc1,1,1.199999999878421
602,sc1,1,5.831704182673884e-11
603,sc1,1,5.831704182673884e-11
604,sc1,1,5.831704182673884e-11
605,sc1,1,0.8999999999745091
606,sc1,1,0.8999999999745091
607,sc1,1,0.8999999999745091
608,sc1,1,5.9
609,sc1,1,31.0
610,sc1,1,1.4654419573139595e-11
611,sc1,1,9.784298639935171
612,sc1,1,1.4177562510646898e-11
613,sc1,1,1.19999999990855
614,sc1,1,15.3
615,sc1,1,4.476742300487448e-11
616,sc1,1,14.639083148622678
617,sc1,1,9.799999999657791
618,sc1,1,2.3999999998647032
619,sc1,1,6.899999999786031
620,sc1,1,15.779327588348693
621,sc1,1,2.20068085704086
622,sc1,1,31.214371559975124
623,sc1,1,21.7
624,sc1,1,3.4
625,sc1,1,6.469636681408977e-11
626,sc1,1,6.469636681408977e-11
627,sc1,1,1.499999999920143
628,sc1,1,4.930414035437406
629,sc1,1,4.930414035437406
630,sc1,1,4.920486749022145
631,sc1,1,4.920486749022145
632,sc1,1,5.408410378345652
633,sc1,1,5.408410378345652
634,sc1,1,25.802223698411396
635,sc1,1,25.802223698411396
636,sc1,1,3.778732694214301e-11
637,sc1,1,1.5
638,sc1,1,17.3
639,sc1,1,29.9
640,sc1,1,76.9
641,sc1,1,5.999999999915558
642,sc1,1,4.448259758485913e-11
643,sc1,1,69.84538226490366
644,sc1,1,13.599999999866073
645,sc1,1,11.49999999987164
646,sc1,1,38.9
647,sc1,1,20.0
648,sc1,1,1.4758087795541377e-11
649,sc1,1,6.252006153334464e-12
650,sc1,1,6.252006153334464e-12
651,sc1,1,1.199999999940868
652,sc1,1,1.3878078116868207e-8
653,sc1,1,8.799999999894174
654,sc1,1,8.799999999894174
655,sc1,1,3.499999999936107
656,sc1,1,3.499999999936107
657,sc1,1,3.499999999936107
658,sc1,1,3.499999999936107
659,sc1,1,7.49999999986006
660,sc1,1,4.597681480948039
661,sc1,1,19.2999999994526
662,sc1,1,6.2512180024303945e-12
663,sc1,1,1.199999999973662
664,sc1,1,43.4
665,sc1,1,6.032028539124017e-11
666,sc1,1,6.032028539124017e-11
667,sc1,1,6.032028539124017e-11
668,sc1,1,24.39999999994992
669,sc1,1,5.835351420148761
670,sc1,1,3.3999999999157478
671,sc1,1,3.3999999999157478
672,sc1,1,3.9663168930473387
673,sc1,1,3.399999999931376
674,sc1,1,3.399999999931376
675,sc1,1,6.755311300907039
676,sc1,1,6.755311300907039
677,sc1,1,6.755311300907039
678,sc1,1,3.5
679,sc1,1,4.2
680,sc1,1,23.1
681,sc1,1,3.7
682,sc1,1,3.0
683,sc1,1,48.0
684,sc1,1,40.5
685,sc1,1,6.251110974692993e-12
686,sc1,1,6.251110974692993e-12
687,sc1,1,6.251110974692993e-12
688,sc1,1,20.22893994962248
689,sc1,1,4.9009879164628325
690,sc1,1,23.499999998803677
691,sc1,1,7.299999998504789
692,sc1,1,23.49999999982076
693,sc1,1,7.599999999459287
694,sc1,1,23.800000000019097
695,sc1,1,4.199999999820602
696,sc1,1,5.299999999940353
697,sc1,1,1.5
698,sc1,1,1.5
699,sc1,1,0.9999999999732598
700,sc1,1,0.3999999999734319
701,sc1,1,1.3999999999731436
702,sc1,1,3.9999999997689173
703,sc1,1,4.999999999897203
704,sc1,1,14.499999998153784
705,sc1,1,14.499999998153784
706,sc1,1,13.999999998662565
707,sc1,1,5.999999999170327
708,sc1,1,5.999999999170327
709,sc1,1,1.1522074150688608
710,sc1,1,1.1522074150688608
711,sc1,1,1.1522074150688608
712,sc1,1,1.1522074149438124
713,sc1,1,1.1522074149438124
714,sc1,1,1.152207414870906
715,sc1,1,1.152207414870906
716,sc1,1,3.3999999999165382
717,sc1,1,3.3999999999165382
718,sc1,1,3.0999999998974883
719,sc1,1,3.0999999998974883
720,sc1,1,3.0999999998974883
721,sc1,1,3.0999999998974883
722,sc1,1,3.3999999999157478
723,sc1,1,3.3999999999157478
724,sc1,1,3.3999999999157478
725,sc1,1,3.3999999999157478
726,sc1,1,3.2164417152422704
727,sc1,1,3.2164417152422704
728,sc1,1,6.046770139365988e-11
729,sc1,1,6.046770139365988e-11
730,sc1,1,6.046770139365988e-11
731,sc1,1,6.046770139365988e-11
732,sc1,1,6.046770139365988e-11
733,sc1,1,6.046784689844281e-11
734,sc1,1,1.1522074147691008
735,sc1,1,1.1522074147691008
736,sc1,1,1.1522074147691008
737,sc1,1,1.1522074147691008
738,sc1,1,3.6107440127134183
739,sc1,1,3.6107440127134183
740,sc1,1,62.59999999995649
741,sc1,1,62.59999999995649
742,sc1,1,5.341441314879019
743,sc1,1,29.0
744,sc1,1,23.5
745,sc1,1,22.5
746,sc1,1,9.199999999938854
747,sc1,1,9.999999999935596
748,sc1,1,9.999999999935596
749,sc1,1,22.0
750,sc1,1,18.4
751,sc1,1,14.1
752,sc1,1,21.2
753,sc1,1,1.8
754,sc1,1,24.23959640895209
755,sc1,1,6.331285568785591e-12
756,sc1,1,3.899999999871424
757,sc1,1,1.0999999999024368
758,sc1,1,21.6
759,sc1,1,1.5087909725884535e-11
760,sc1,1,0.2999999998549174
761,sc1,1,0.5999999999758672
762,sc1,1,0.5999999999758672
763,sc1,1,0.9999999999757728
764,sc1,1,7.5
765,sc1,1,3.0
766,sc1,1,4.5
767,sc1,1,0.1
768,sc1,1,1.2999999998769234
769,sc1,1,0.7999999999762735
770,sc1,1,0.7999999999762735
771,sc1,1,13.375425800824685
772,sc1,1,13.811489904005814
773,sc1,1,1.1522074154154733
774,sc1,1,2.999999999927497
775,sc1,1,2.999999999927497
776,sc1,1,4.284875824903174e-11
777,sc1,1,32.56803727246531
778,sc1,1,15.5
779,sc1,1,49.5
780,sc1,1,2.6999999998600943
781,sc1,1,2.6999999998600943
782,sc1,1,0.4999999998840188
783,sc1,1,6.229636357869704e-12
784,sc1,1,6.229636357869704e-12
785,sc1,1,6.229636357869704e-12
786,sc1,1,6.229636357869704e-12
787,sc1,1,6.2296389475718185e-12
788,sc1,1,28.7
789,sc1,1,9.1
790,sc1,1,9.6
791,sc1,1,4.899999999798764
792,sc1,1,7.3
793,sc1,1,5.5
794,sc1,1,11.7
795,sc1,1,27.1
796,sc1,1,52.0
797,sc1,1,7.0
798,sc1,1,3.5
799,sc1,1,19.0
800,sc1,1,41.199999999797896
801,sc1,1,10.199999999674265
802,sc1,1,6.5
803,sc1,1,8.3
804,sc1,1,13.6
805,sc1,1,36.96849285385833
806,sc1,1,36.96849285385833
807,sc1,1,3.7952603445792916
808,sc1,1,46.8
809,sc1,1,2.5999999999444716
810,sc1,1,5.0036169879488065e-11
811,sc1,1,5.0036169879488065e-11
812,sc1,1,5.0036169879488065e-11
813,sc1,1,47.5
814,sc1,1,224.49884536031215
815,sc1,1,6.436256122785755e-12
816,sc1,1,6.436256122785755e-12
817,sc1,1,6.436256122785755e-12
818,sc1,1,6.436256122785755e-12
819,sc1,1,60.27719139916685
820,sc1,1,60.27719139916685
821,sc1,1,60.27719139916685
822,sc1,1,299.9999999999176
823,sc1,1,299.9999999999176
824,sc1,1,299.9999999999176
825,sc1,1,299.9999999999176
826,sc1,1,6.390235339460007e-12
827,sc1,1,101.3462643142224
828,sc1,1,167.6999999999437
829,sc1,1,167.6999999999437
830,sc1,1,2.999999999886523
831,sc1,1,3.199999999885504
832,sc1,1,75.64858942818041
833,sc1,1,75.64858942818041
834,sc1,1,86.7028211431038
835,sc1,1,110.2703332280851
836,sc1,1,110.2703332280851
837,sc1,1,76.78481920104821
838,sc1,1,105.82364500868499
839,sc1,1,105.82364500868499
840,sc1,1,138.19744660921143
841,sc1,1,86.04598629476492
842,sc1,1,86.04598629476492
843,sc1,1,83.06105406695144
844,sc1,1,16.5
845,sc1,1,68.95161949712308
846,sc1,1,68.95161949712308
847,sc1,1,61.04053370894553
848,sc1,1,23.030930318704655
849,sc1,1,22.70982371346526
850,sc1,1,32.963548597828684
851,sc1,1,30.660226676897096
852,sc1,1,172.99999999987284
853,sc1,1,172.99999999987284
854,sc1,1,172.99999999987284
855,sc1,1,81.80982004551727
856,sc1,1,33.10061000112495
857,sc1,1,33.872429964615776
858,sc1,1,26.27632177265918
859,sc1,1,26.27632177265918
860,sc1,1,26.27632177265918
861,sc1,1,35.92305133432514
862,sc1,1,35.92305133432514
863,sc1,1,30.72518505719541
