storage,scenario,timepoint,discharge_MW,charge_MW,state_of_charge_MWh
cats_39,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_39,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_40,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_41,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_42,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_43,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T09:00:00.000000-0800,1.2696000000000003,1.5,0.0
cats_44,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T11:00:00.000000-0800,1.2696000000000003,1.5,0.0
cats_44,sc1,2035-01-01T12:00:00.000000-0800,1.2696000000000003,1.5,0.0
cats_44,sc1,2035-01-01T13:00:00.000000-0800,1.1592000000000005,1.5,0.11999999999999977
cats_44,sc1,2035-01-01T14:00:00.000000-0800,0.0,1.5,1.5
cats_44,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,1.5
cats_44,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,1.5
cats_44,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,1.5
cats_44,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,1.5
cats_44,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,1.5
cats_44,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,1.5
cats_44,sc1,2035-01-01T21:00:00.000000-0800,1.3800000000000001,0.0,0.0
cats_44,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_44,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_45,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_46,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_47,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_48,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_49,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_50,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_51,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T14:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T15:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T16:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T17:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T18:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T19:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T20:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T21:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T22:00:00.000000-0800,0.0,0.0,0.0
cats_52,sc1,2035-01-01T23:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T00:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T01:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T02:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T03:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T04:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T05:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T06:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T07:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T08:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T09:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T10:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T11:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T12:00:00.000000-0800,0.0,0.0,0.0
cats_53,sc1,2035-01-01T13:00:00.000000-0800,0.0,0.0,0.0
